Forward Financial Framework Kaiserslatuarn+ Model Experiments Results,
GPU,ee-snowball0,
Type,Simulation Paths,Accuracy,Latency,
Projection,17400000,0.027504,215441941.805753,
Projection,17500000,0.027424,216669708.848433,
Projection,17600000,0.027345,217897475.891113,
Projection,17700000,0.027267,219125242.933794,
Projection,17800000,0.027190,220353009.976474,
Projection,17900000,0.027113,221580777.019154,
Projection,18000000,0.027037,222808544.061834,
Projection,18100000,0.026962,224036311.104514,
Projection,18200000,0.026887,225264078.147195,
Projection,18300000,0.026813,226491845.189875,
Projection,18400000,0.026739,227719612.232555,
Projection,18500000,0.026666,228947379.275235,
Projection,18600000,0.026594,230175146.317915,
Projection,18700000,0.026522,231402913.360596,
Projection,18800000,0.026451,232630680.403276,
Projection,18900000,0.026380,233858447.445956,
Projection,19000000,0.026310,235086214.488636,
Projection,19100000,0.026240,236313981.531317,
Projection,19200000,0.026171,237541748.573997,
Projection,19300000,0.026103,238769515.616677,
Projection,19400000,0.026035,239997282.659357,
Projection,19500000,0.025967,241225049.702037,
Projection,19600000,0.025900,242452816.744718,
Projection,19700000,0.025834,243680583.787398,
Projection,19800000,0.025768,244908350.830078,
Projection,19900000,0.025702,246136117.872758,
Projection,20000000,0.025637,247363884.915439,
Projection,20100000,0.025573,248591651.958119,
Projection,20200000,0.025509,249819419.000799,
Projection,20300000,0.025446,251047186.043479,
Projection,20400000,0.025382,252274953.086159,
Projection,20500000,0.025320,253502720.128840,
Projection,20600000,0.025258,254730487.171520,
Projection,20700000,0.025196,255958254.214200,
Projection,20800000,0.025135,257186021.256880,
Projection,20900000,0.025074,258413788.299561,
Projection,21000000,0.025014,259641555.342241,
Projection,21100000,0.024954,260869322.384921,
Projection,21200000,0.024894,262097089.427601,
Projection,21300000,0.024835,263324856.470281,
Projection,21400000,0.024777,264552623.512962,
Projection,21500000,0.024718,265780390.555642,
Projection,21600000,0.024661,267008157.598322,
Projection,21700000,0.024603,268235924.641002,
Projection,21800000,0.024546,269463691.683683,
Projection,21900000,0.024489,270691458.726363,
Projection,22000000,0.024433,271919225.769043,
Projection,22100000,0.024377,273146992.811723,
Projection,22200000,0.024322,274374759.854403,
Projection,22300000,0.024267,275602526.897084,
Projection,22400000,0.024212,276830293.939764,
Projection,22500000,0.024157,278058060.982444,
Projection,22600000,0.024103,279285828.025124,
Projection,22700000,0.024050,280513595.067805,
Projection,22800000,0.023996,281741362.110485,
Projection,22900000,0.023943,282969129.153165,
Projection,23000000,0.023891,284196896.195845,
Projection,23100000,0.023839,285424663.238525,
Projection,23200000,0.023787,286652430.281206,
Projection,23300000,0.023735,287880197.323886,
Projection,23400000,0.023684,289107964.366566,
Projection,23500000,0.023633,290335731.409246,
Projection,23600000,0.023582,291563498.451927,
Projection,23700000,0.023532,292791265.494607,
Projection,23800000,0.023482,294019032.537287,
Projection,23900000,0.023432,295246799.579967,
Projection,24000000,0.023383,296474566.622647,
Projection,24100000,0.023334,297702333.665328,
Projection,24200000,0.023285,298930100.708008,
Projection,24300000,0.023236,300157867.750688,
Projection,24400000,0.023188,301385634.793368,
Projection,24500000,0.023140,302613401.836049,
Projection,24600000,0.023093,303841168.878729,
Projection,24700000,0.023046,305068935.921409,
Projection,24800000,0.022999,306296702.964089,
Projection,24900000,0.022952,307524470.006769,
Projection,25000000,0.022905,308752237.049450,
Projection,25100000,0.022859,309980004.092130,
Projection,25200000,0.022813,311207771.134810,
Projection,25300000,0.022768,312435538.177490,
Projection,25400000,0.022723,313663305.220170,
Projection,25500000,0.022677,314891072.262851,
Projection,25600000,0.022633,316118839.305531,
Projection,25700000,0.022588,317346606.348211,
Projection,25800000,0.022544,318574373.390891,
Projection,25900000,0.022500,319802140.433572,
Projection,26000000,0.022456,321029907.476252,
Projection,26100000,0.022412,322257674.518932,
Projection,26200000,0.022369,323485441.561612,
Projection,26300000,0.022326,324713208.604292,
Projection,26400000,0.022283,325940975.646973,
Projection,26500000,0.022241,327168742.689653,
Projection,26600000,0.022199,328396509.732333,
Projection,26700000,0.022157,329624276.775013,
Projection,26800000,0.022115,330852043.817694,
Projection,26900000,0.022073,332079810.860374,
Projection,27000000,0.022032,333307577.903054,
Projection,27100000,0.021991,334535344.945734,
Projection,27200000,0.021950,335763111.988414,
Projection,27300000,0.021909,336990879.031095,
Projection,27400000,0.021869,338218646.073775,
Projection,27500000,0.021828,339446413.116455,
Projection,27600000,0.021788,340674180.159135,
Projection,27700000,0.021749,341901947.201816,
Projection,27800000,0.021709,343129714.244496,
Projection,27900000,0.021670,344357481.287176,
Projection,28000000,0.021630,345585248.329856,
Projection,28100000,0.021591,346813015.372536,
Projection,28200000,0.021553,348040782.415217,
Projection,28300000,0.021514,349268549.457897,
Projection,28400000,0.021476,350496316.500577,
Projection,28500000,0.021438,351724083.543257,
Projection,28600000,0.021400,352951850.585938,
Projection,28700000,0.021362,354179617.628618,
Projection,28800000,0.021325,355407384.671298,
Projection,28900000,0.021287,356635151.713978,
Projection,29000000,0.021250,357862918.756658,
Projection,29100000,0.021213,359090685.799339,
Projection,29200000,0.021176,360318452.842019,
Projection,29300000,0.021140,361546219.884699,
Projection,29400000,0.021103,362773986.927379,
Projection,29500000,0.021067,364001753.970060,
Projection,29600000,0.021031,365229521.012740,
Projection,29700000,0.020995,366457288.055420,
Projection,29800000,0.020960,367685055.098100,
Projection,29900000,0.020924,368912822.140780,
Projection,30000000,0.020889,370140589.183461,
Projection,30100000,0.020854,371368356.226141,
Projection,30200000,0.020819,372596123.268821,
Projection,30300000,0.020784,373823890.311501,
Projection,30400000,0.020749,375051657.354182,
Projection,30500000,0.020715,376279424.396862,
Projection,30600000,0.020681,377507191.439542,
Projection,30700000,0.020647,378734958.482222,
Projection,30800000,0.020613,379962725.524902,
Projection,30900000,0.020579,381190492.567583,
Projection,31000000,0.020545,382418259.610263,
Projection,31100000,0.020512,383646026.652943,
Projection,31200000,0.020479,384873793.695623,
Projection,31300000,0.020445,386101560.738303,
Projection,31400000,0.020412,387329327.780984,
Projection,31500000,0.020380,388557094.823664,
Projection,31600000,0.020347,389784861.866344,
Projection,31700000,0.020314,391012628.909024,
Projection,31800000,0.020282,392240395.951705,
Projection,31900000,0.020250,393468162.994385,
Projection,32000000,0.020218,394695930.037065,
Projection,32100000,0.020186,395923697.079745,
Projection,32200000,0.020154,397151464.122425,
Projection,32300000,0.020123,398379231.165106,
Projection,32400000,0.020091,399606998.207786,
Projection,32500000,0.020060,400834765.250466,
Projection,32600000,0.020029,402062532.293146,
Projection,32700000,0.019998,403290299.335827,
Projection,32800000,0.019967,404518066.378507,
Projection,32900000,0.019936,405745833.421187,
Projection,33000000,0.019906,406973600.463867,
Projection,33100000,0.019875,408201367.506547,
Projection,33200000,0.019845,409429134.549228,
Projection,33300000,0.019815,410656901.591908,
Projection,33400000,0.019785,411884668.634588,
Projection,33500000,0.019755,413112435.677268,
Projection,33600000,0.019725,414340202.719949,
Projection,33700000,0.019695,415567969.762629,
Projection,33800000,0.019666,416795736.805309,
Projection,33900000,0.019636,418023503.847989,
Projection,34000000,0.019607,419251270.890669,
Projection,34100000,0.019578,420479037.933350,
Projection,34200000,0.019549,421706804.976030,
Projection,34300000,0.019520,422934572.018710,
Projection,34400000,0.019491,424162339.061390,
Projection,34500000,0.019463,425390106.104071,
Projection,34600000,0.019434,426617873.146751,
Projection,34700000,0.019406,427845640.189431,
Projection,34800000,0.019378,429073407.232111,
Projection,34900000,0.019350,430301174.274791,
Projection,35000000,0.019322,431528941.317472,
Projection,35100000,0.019294,432756708.360152,
Projection,35200000,0.019266,433984475.402832,
Projection,35300000,0.019238,435212242.445512,
Projection,35400000,0.019211,436440009.488193,
Projection,35500000,0.019183,437667776.530873,
Projection,35600000,0.019156,438895543.573553,
Projection,35700000,0.019129,440123310.616233,
Projection,35800000,0.019102,441351077.658913,
Projection,35900000,0.019075,442578844.701594,
Projection,36000000,0.019048,443806611.744274,
Projection,36100000,0.019021,445034378.786954,
Projection,36200000,0.018995,446262145.829634,
Projection,36300000,0.018968,447489912.872315,
Projection,36400000,0.018942,448717679.914995,
Projection,36500000,0.018915,449945446.957675,
Projection,36600000,0.018889,451173214.000355,
Projection,36700000,0.018863,452400981.043035,
Projection,36800000,0.018837,453628748.085716,
Projection,36900000,0.018811,454856515.128396,
Projection,37000000,0.018785,456084282.171076,
Projection,37100000,0.018760,457312049.213756,
Projection,37200000,0.018734,458539816.256437,
Projection,37300000,0.018709,459767583.299117,
Projection,37400000,0.018683,460995350.341797,
Projection,37500000,0.018658,462223117.384477,
Projection,37600000,0.018633,463450884.427157,
Projection,37700000,0.018608,464678651.469838,
Projection,37800000,0.018583,465906418.512518,
Projection,37900000,0.018558,467134185.555198,
Projection,38000000,0.018533,468361952.597878,
Projection,38100000,0.018509,469589719.640558,
Projection,38200000,0.018484,470817486.683239,
Projection,38300000,0.018460,472045253.725919,
Projection,38400000,0.018435,473273020.768599,
Projection,38500000,0.018411,474500787.811279,
Projection,38600000,0.018387,475728554.853960,
Projection,38700000,0.018363,476956321.896640,
Projection,38800000,0.018339,478184088.939320,
Projection,38900000,0.018315,479411855.982000,
Projection,39000000,0.018291,480639623.024680,
Projection,39100000,0.018268,481867390.067361,
Projection,39200000,0.018244,483095157.110041,
Projection,39300000,0.018220,484322924.152721,
Projection,39400000,0.018197,485550691.195401,
Projection,39500000,0.018174,486778458.238082,
Projection,39600000,0.018150,488006225.280762,
Projection,39700000,0.018127,489233992.323442,
Projection,39800000,0.018104,490461759.366122,
Projection,39900000,0.018081,491689526.408802,
Projection,40000000,0.018058,492917293.451483,
Projection,40100000,0.018035,494145060.494163,
Projection,40200000,0.018013,495372827.536843,
Projection,40300000,0.017990,496600594.579523,
Projection,40400000,0.017967,497828361.622203,
Projection,40500000,0.017945,499056128.664884,
Projection,40600000,0.017922,500283895.707564,
Projection,40700000,0.017900,501511662.750244,
Projection,40800000,0.017878,502739429.792924,
Projection,40900000,0.017856,503967196.835605,
Projection,41000000,0.017834,505194963.878285,
Projection,41100000,0.017812,506422730.920965,
Projection,41200000,0.017790,507650497.963645,
Projection,41300000,0.017768,508878265.006325,
Projection,41400000,0.017746,510106032.049006,
Projection,41500000,0.017724,511333799.091686,
Projection,41600000,0.017703,512561566.134366,
Projection,41700000,0.017681,513789333.177046,
Projection,41800000,0.017660,515017100.219727,
Projection,41900000,0.017638,516244867.262407,
Projection,42000000,0.017617,517472634.305087,
Projection,42100000,0.017596,518700401.347767,
Projection,42200000,0.017575,519928168.390448,
Projection,42300000,0.017554,521155935.433128,
Projection,42400000,0.017533,522383702.475808,
Projection,42500000,0.017512,523611469.518488,
Projection,42600000,0.017491,524839236.561168,
Projection,42700000,0.017470,526067003.603849,
Projection,42800000,0.017449,527294770.646529,
Projection,42900000,0.017429,528522537.689209,
Projection,43000000,0.017408,529750304.731889,
Projection,43100000,0.017388,530978071.774570,
Projection,43200000,0.017367,532205838.817250,
Projection,43300000,0.017347,533433605.859930,
Projection,43400000,0.017327,534661372.902610,
Projection,43500000,0.017307,535889139.945290,
Projection,43600000,0.017286,537116906.987971,
Projection,43700000,0.017266,538344674.030651,
Projection,43800000,0.017246,539572441.073331,
Projection,43900000,0.017226,540800208.116011,
Projection,44000000,0.017207,542027975.158692,
Projection,44100000,0.017187,543255742.201372,
Projection,44200000,0.017167,544483509.244052,
Projection,44300000,0.017147,545711276.286732,
Projection,44400000,0.017128,546939043.329412,
Projection,44500000,0.017108,548166810.372093,
Projection,44600000,0.017089,549394577.414773,
Projection,44700000,0.017069,550622344.457453,
Projection,44800000,0.017050,551850111.500133,
Projection,44900000,0.017031,553077878.542814,
Projection,45000000,0.017012,554305645.585494,
Projection,45100000,0.016992,555533412.628174,
Projection,45200000,0.016973,556761179.670854,
Projection,45300000,0.016954,557988946.713534,
Projection,45400000,0.016935,559216713.756215,
Projection,45500000,0.016917,560444480.798895,
Projection,45600000,0.016898,561672247.841575,
Projection,45700000,0.016879,562900014.884255,
Projection,45800000,0.016860,564127781.926935,
Projection,45900000,0.016842,565355548.969616,
Projection,46000000,0.016823,566583316.012296,
Projection,46100000,0.016805,567811083.054976,
Projection,46200000,0.016786,569038850.097656,
Projection,46300000,0.016768,570266617.140337,
Projection,46400000,0.016749,571494384.183017,
Projection,46500000,0.016731,572722151.225697,
Projection,46600000,0.016713,573949918.268377,
Projection,46700000,0.016695,575177685.311057,
Projection,46800000,0.016677,576405452.353738,
Projection,46900000,0.016659,577633219.396418,
Projection,47000000,0.016641,578860986.439098,
Projection,47100000,0.016623,580088753.481778,
Projection,47200000,0.016605,581316520.524459,
Projection,47300000,0.016587,582544287.567139,
Projection,47400000,0.016569,583772054.609819,
Projection,47500000,0.016551,584999821.652499,
Projection,47600000,0.016534,586227588.695179,
Projection,47700000,0.016516,587455355.737860,
Projection,47800000,0.016499,588683122.780540,
Projection,47900000,0.016481,589910889.823220,
Projection,48000000,0.016464,591138656.865900,
Projection,48100000,0.016446,592366423.908581,
Projection,48200000,0.016429,593594190.951261,
Projection,48300000,0.016412,594821957.993941,
Projection,48400000,0.016395,596049725.036621,
Projection,48500000,0.016377,597277492.079301,
Projection,48600000,0.016360,598505259.121982,
Projection,48700000,0.016343,599733026.164662,
Projection,48800000,0.016326,600960793.207342,
Projection,48900000,0.016309,602188560.250022,
Projection,49000000,0.016292,603416327.292703,
Projection,49100000,0.016276,604644094.335383,
Projection,49200000,0.016259,605871861.378063,
Projection,49300000,0.016242,607099628.420743,
Projection,49400000,0.016225,608327395.463423,
Projection,49500000,0.016209,609555162.506104,
Projection,49600000,0.016192,610782929.548784,
Projection,49700000,0.016176,612010696.591464,
Projection,49800000,0.016159,613238463.634144,
Projection,49900000,0.016143,614466230.676824,
Projection,50000000,0.016126,615693997.719505,
Projection,50100000,0.016110,616921764.762185,
Projection,50200000,0.016094,618149531.804865,
Projection,50300000,0.016077,619377298.847545,
Projection,50400000,0.016061,620605065.890225,
Projection,50500000,0.016045,621832832.932906,
Projection,50600000,0.016029,623060599.975586,
Projection,50700000,0.016013,624288367.018266,
Projection,50800000,0.015997,625516134.060946,
Projection,50900000,0.015981,626743901.103627,
Projection,51000000,0.015965,627971668.146307,
Projection,51100000,0.015949,629199435.188987,
Projection,51200000,0.015933,630427202.231667,
Projection,51300000,0.015918,631654969.274348,
Projection,51400000,0.015902,632882736.317028,
Projection,51500000,0.015886,634110503.359708,
Projection,51600000,0.015871,635338270.402388,
Projection,51700000,0.015855,636566037.445068,
Projection,51800000,0.015839,637793804.487749,
Projection,51900000,0.015824,639021571.530429,
Projection,52000000,0.015809,640249338.573109,
Projection,52100000,0.015793,641477105.615789,
Projection,52200000,0.015778,642704872.658470,
Projection,52300000,0.015762,643932639.701150,
Projection,52400000,0.015747,645160406.743830,
Projection,52500000,0.015732,646388173.786510,
Projection,52600000,0.015717,647615940.829190,
Projection,52700000,0.015702,648843707.871871,
Projection,52800000,0.015686,650071474.914551,
Projection,52900000,0.015671,651299241.957231,
Projection,53000000,0.015656,652527008.999911,
Projection,53100000,0.015641,653754776.042592,
Projection,53200000,0.015626,654982543.085272,
Projection,53300000,0.015612,656210310.127952,
Projection,53400000,0.015597,657438077.170632,
Projection,53500000,0.015582,658665844.213313,
Projection,53600000,0.015567,659893611.255993,
Projection,53700000,0.015552,661121378.298673,
Projection,53800000,0.015538,662349145.341353,
Projection,53900000,0.015523,663576912.384033,
Projection,54000000,0.015509,664804679.426713,
Projection,54100000,0.015494,666032446.469394,
Projection,54200000,0.015479,667260213.512074,
Projection,54300000,0.015465,668487980.554754,
Projection,54400000,0.015450,669715747.597434,
Projection,54500000,0.015436,670943514.640115,
Projection,54600000,0.015422,672171281.682795,
Projection,54700000,0.015407,673399048.725475,
Projection,54800000,0.015393,674626815.768155,
Projection,54900000,0.015379,675854582.810835,
Projection,55000000,0.015365,677082349.853516,
Projection,55100000,0.015351,678310116.896196,
Projection,55200000,0.015336,679537883.938876,
Projection,55300000,0.015322,680765650.981556,
Projection,55400000,0.015308,681993418.024237,
Projection,55500000,0.015294,683221185.066917,
Projection,55600000,0.015280,684448952.109597,
Projection,55700000,0.015266,685676719.152277,
Projection,55800000,0.015252,686904486.194957,
Projection,55900000,0.015239,688132253.237638,
Projection,56000000,0.015225,689360020.280318,
Projection,56100000,0.015211,690587787.322998,
Projection,56200000,0.015197,691815554.365678,
Projection,56300000,0.015183,693043321.408359,
Projection,56400000,0.015170,694271088.451039,
Projection,56500000,0.015156,695498855.493719,
Projection,56600000,0.015143,696726622.536399,
Projection,56700000,0.015129,697954389.579079,
Projection,56800000,0.015115,699182156.621760,
Projection,56900000,0.015102,700409923.664440,
Projection,57000000,0.015088,701637690.707120,
Projection,57100000,0.015075,702865457.749800,
Projection,57200000,0.015062,704093224.792480,
Projection,57300000,0.015048,705320991.835161,
Projection,57400000,0.015035,706548758.877841,
Projection,57500000,0.015022,707776525.920521,
Projection,57600000,0.015008,709004292.963201,
Projection,57700000,0.014995,710232060.005882,
Projection,57800000,0.014982,711459827.048562,
Projection,57900000,0.014969,712687594.091242,
Projection,58000000,0.014956,713915361.133922,
Projection,58100000,0.014943,715143128.176603,
Projection,58200000,0.014930,716370895.219283,
Projection,58300000,0.014917,717598662.261963,
Projection,58400000,0.014904,718826429.304643,
Projection,58500000,0.014891,720054196.347323,
Projection,58600000,0.014878,721281963.390004,
Projection,58700000,0.014865,722509730.432684,
Projection,58800000,0.014852,723737497.475364,
Projection,58900000,0.014839,724965264.518044,
Projection,59000000,0.014826,726193031.560724,
Projection,59100000,0.014814,727420798.603405,
Projection,59200000,0.014801,728648565.646085,
Projection,59300000,0.014788,729876332.688765,
Projection,59400000,0.014776,731104099.731445,
Projection,59500000,0.014763,732331866.774126,
Projection,59600000,0.014750,733559633.816806,
Projection,59700000,0.014738,734787400.859486,
Projection,59800000,0.014725,736015167.902166,
Projection,59900000,0.014713,737242934.944847,
Projection,60000000,0.014700,738470701.987527,
Projection,60100000,0.014688,739698469.030207,
Projection,60200000,0.014676,740926236.072887,
Projection,60300000,0.014663,742154003.115567,
Projection,60400000,0.014651,743381770.158247,
Projection,60500000,0.014638,744609537.200928,
Projection,60600000,0.014626,745837304.243608,
Projection,60700000,0.014614,747065071.286288,
Projection,60800000,0.014602,748292838.328969,
Projection,60900000,0.014590,749520605.371649,
Projection,61000000,0.014577,750748372.414329,
Projection,61100000,0.014565,751976139.457009,
Projection,61200000,0.014553,753203906.499689,
Projection,61300000,0.014541,754431673.542370,
Projection,61400000,0.014529,755659440.585050,
Projection,61500000,0.014517,756887207.627730,
Projection,61600000,0.014505,758114974.670410,
Projection,61700000,0.014493,759342741.713090,
Projection,61800000,0.014481,760570508.755771,
Projection,61900000,0.014469,761798275.798451,
Projection,62000000,0.014457,763026042.841131,
Projection,62100000,0.014446,764253809.883811,
Projection,62200000,0.014434,765481576.926492,
Projection,62300000,0.014422,766709343.969172,
Projection,62400000,0.014410,767937111.011852,
Projection,62500000,0.014398,769164878.054532,
Projection,62600000,0.014387,770392645.097212,
Projection,62700000,0.014375,771620412.139893,
Projection,62800000,0.014363,772848179.182573,
Projection,62900000,0.014352,774075946.225253,
Projection,63000000,0.014340,775303713.267933,
Projection,63100000,0.014329,776531480.310614,
Projection,63200000,0.014317,777759247.353294,
Projection,63300000,0.014306,778987014.395974,
Projection,63400000,0.014294,780214781.438654,
Projection,63500000,0.014283,781442548.481334,
Projection,63600000,0.014271,782670315.524015,
Projection,63700000,0.014260,783898082.566695,
Projection,63800000,0.014249,785125849.609375,
Projection,63900000,0.014237,786353616.652055,
Projection,64000000,0.014226,787581383.694736,
Projection,64100000,0.014215,788809150.737416,
Projection,64200000,0.014203,790036917.780096,
Projection,64300000,0.014192,791264684.822776,
Projection,64400000,0.014181,792492451.865456,
Projection,64500000,0.014170,793720218.908137,
Projection,64600000,0.014159,794947985.950817,
Projection,64700000,0.014147,796175752.993497,
Projection,64800000,0.014136,797403520.036177,
Projection,64900000,0.014125,798631287.078858,
Projection,65000000,0.014114,799859054.121538,
Projection,65100000,0.014103,801086821.164218,
Projection,65200000,0.014092,802314588.206898,
Projection,65300000,0.014081,803542355.249578,
Projection,65400000,0.014070,804770122.292259,
Projection,65500000,0.014059,805997889.334939,
Projection,65600000,0.014048,807225656.377619,
Projection,65700000,0.014038,808453423.420299,
Projection,65800000,0.014027,809681190.462980,
