Forward Financial Framework Kaiserslatuarn+ Model Experiments Results,
CPU,ee-benjamin.ee.ic.ac.uk,
Type,Stepping,Simulation Paths,Accuracy,Latency,
Projection,linear,54500000,0.030568,4347379422.934486,
Projection,linear,54600000,0.030542,4355349461.811285,
Projection,linear,54700000,0.030517,4363319500.688087,
Projection,linear,54800000,0.030491,4371289539.564886,
Projection,linear,54900000,0.030465,4379259578.441687,
Projection,linear,55000000,0.030440,4387229617.318486,
Projection,linear,55100000,0.030414,4395199656.195286,
Projection,linear,55200000,0.030389,4403169695.072086,
Projection,linear,55300000,0.030363,4411139733.948887,
Projection,linear,55400000,0.030338,4419109772.825686,
Projection,linear,55500000,0.030313,4427079811.702487,
Projection,linear,55600000,0.030288,4435049850.579287,
Projection,linear,55700000,0.030263,4443019889.456086,
Projection,linear,55800000,0.030238,4450989928.332887,
Projection,linear,55900000,0.030213,4458959967.209686,
Projection,linear,56000000,0.030188,4466930006.086486,
Projection,linear,56100000,0.030163,4474900044.963286,
Projection,linear,56200000,0.030138,4482870083.840086,
Projection,linear,56300000,0.030114,4490840122.716887,
Projection,linear,56400000,0.030089,4498810161.593686,
Projection,linear,56500000,0.030064,4506780200.470487,
Projection,linear,56600000,0.030040,4514750239.347286,
Projection,linear,56700000,0.030015,4522720278.224087,
Projection,linear,56800000,0.029991,4530690317.100887,
Projection,linear,56900000,0.029967,4538660355.977687,
Projection,linear,57000000,0.029943,4546630394.854487,
Projection,linear,57100000,0.029918,4554600433.731287,
Projection,linear,57200000,0.029894,4562570472.608087,
Projection,linear,57300000,0.029870,4570540511.484887,
Projection,linear,57400000,0.029846,4578510550.361688,
Projection,linear,57500000,0.029822,4586480589.238488,
Projection,linear,57600000,0.029799,4594450628.115288,
Projection,linear,57700000,0.029775,4602420666.992087,
Projection,linear,57800000,0.029751,4610390705.868887,
Projection,linear,57900000,0.029727,4618360744.745687,
Projection,linear,58000000,0.029704,4626330783.622487,
Projection,linear,58100000,0.029680,4634300822.499288,
Projection,linear,58200000,0.029657,4642270861.376087,
Projection,linear,58300000,0.029633,4650240900.252888,
Projection,linear,58400000,0.029610,4658210939.129687,
Projection,linear,58500000,0.029587,4666180978.006488,
Projection,linear,58600000,0.029563,4674151016.883287,
Projection,linear,58700000,0.029540,4682121055.760088,
Projection,linear,58800000,0.029517,4690091094.636888,
Projection,linear,58900000,0.029494,4698061133.513687,
Projection,linear,59000000,0.029471,4706031172.390488,
Projection,linear,59100000,0.029448,4714001211.267288,
Projection,linear,59200000,0.029425,4721971250.144088,
Projection,linear,59300000,0.029402,4729941289.020887,
Projection,linear,59400000,0.029380,4737911327.897688,
Projection,linear,59500000,0.029357,4745881366.774487,
Projection,linear,59600000,0.029334,4753851405.651288,
Projection,linear,59700000,0.029312,4761821444.528088,
Projection,linear,59800000,0.029289,4769791483.404888,
Projection,linear,59900000,0.029267,4777761522.281688,
Projection,linear,60000000,0.029244,4785731561.158488,
Projection,linear,60100000,0.029222,4793701600.035288,
Projection,linear,60200000,0.029199,4801671638.912087,
Projection,linear,60300000,0.029177,4809641677.788888,
Projection,linear,60400000,0.029155,4817611716.665689,
Projection,linear,60500000,0.029133,4825581755.542489,
Projection,linear,60600000,0.029111,4833551794.419289,
Projection,linear,60700000,0.029089,4841521833.296088,
Projection,linear,60800000,0.029067,4849491872.172889,
Projection,linear,60900000,0.029045,4857461911.049688,
Projection,linear,61000000,0.029023,4865431949.926488,
Projection,linear,61100000,0.029001,4873401988.803289,
Projection,linear,61200000,0.028979,4881372027.680089,
Projection,linear,61300000,0.028958,4889342066.556890,
Projection,linear,61400000,0.028936,4897312105.433688,
Projection,linear,61500000,0.028914,4905282144.310488,
Projection,linear,61600000,0.028893,4913252183.187289,
Projection,linear,61700000,0.028871,4921222222.064089,
Projection,linear,61800000,0.028850,4929192260.940889,
Projection,linear,61900000,0.028828,4937162299.817689,
Projection,linear,62000000,0.028807,4945132338.694489,
Projection,linear,62100000,0.028786,4953102377.571289,
Projection,linear,62200000,0.028764,4961072416.448089,
Projection,linear,62300000,0.028743,4969042455.324889,
Projection,linear,62400000,0.028722,4977012494.201690,
Projection,linear,62500000,0.028701,4984982533.078489,
Projection,linear,62600000,0.028680,4992952571.955289,
Projection,linear,62700000,0.028659,5000922610.832089,
Projection,linear,62800000,0.028638,5008892649.708889,
Projection,linear,62900000,0.028617,5016862688.585690,
Projection,linear,63000000,0.028596,5024832727.462489,
Projection,linear,63100000,0.028575,5032802766.339289,
Projection,linear,63200000,0.028555,5040772805.216089,
Projection,linear,63300000,0.028534,5048742844.092890,
Projection,linear,63400000,0.028513,5056712882.969689,
Projection,linear,63500000,0.028493,5064682921.846489,
Projection,linear,63600000,0.028472,5072652960.723290,
Projection,linear,63700000,0.028452,5080622999.600090,
Projection,linear,63800000,0.028431,5088593038.476890,
Projection,linear,63900000,0.028411,5096563077.353689,
Projection,linear,64000000,0.028390,5104533116.230490,
Projection,linear,64100000,0.028370,5112503155.107290,
Projection,linear,64200000,0.028350,5120473193.984091,
Projection,linear,64300000,0.028329,5128443232.860890,
Projection,linear,64400000,0.028309,5136413271.737690,
Projection,linear,64500000,0.028289,5144383310.614491,
Projection,linear,64600000,0.028269,5152353349.491290,
Projection,linear,64700000,0.028249,5160323388.368090,
Projection,linear,64800000,0.028229,5168293427.244890,
Projection,linear,64900000,0.028209,5176263466.121690,
Projection,linear,65000000,0.028189,5184233504.998490,
Projection,linear,65100000,0.028169,5192203543.875290,
Projection,linear,65200000,0.028150,5200173582.752090,
Projection,linear,65300000,0.028130,5208143621.628891,
Projection,linear,65400000,0.028110,5216113660.505691,
Projection,linear,65500000,0.028090,5224083699.382490,
Projection,linear,65600000,0.028071,5232053738.259290,
Projection,linear,65700000,0.028051,5240023777.136091,
Projection,linear,65800000,0.028032,5247993816.012891,
Projection,linear,65900000,0.028012,5255963854.889689,
Projection,linear,66000000,0.027993,5263933893.766491,
Projection,linear,66100000,0.027973,5271903932.643291,
Projection,linear,66200000,0.027954,5279873971.520091,
Projection,linear,66300000,0.027935,5287844010.396891,
Projection,linear,66400000,0.027915,5295814049.273689,
Projection,linear,66500000,0.027896,5303784088.150491,
Projection,linear,66600000,0.027877,5311754127.027290,
Projection,linear,66700000,0.027858,5319724165.904091,
Projection,linear,66800000,0.027839,5327694204.780890,
Projection,linear,66900000,0.027820,5335664243.657691,
Projection,linear,67000000,0.027801,5343634282.534492,
Projection,linear,67100000,0.027782,5351604321.411290,
Projection,linear,67200000,0.027763,5359574360.288091,
Projection,linear,67300000,0.027744,5367544399.164891,
Projection,linear,67400000,0.027725,5375514438.041691,
Projection,linear,67500000,0.027706,5383484476.918491,
Projection,linear,67600000,0.027687,5391454515.795291,
Projection,linear,67700000,0.027669,5399424554.672091,
Projection,linear,67800000,0.027650,5407394593.548891,
Projection,linear,67900000,0.027631,5415364632.425693,
Projection,linear,68000000,0.027613,5423334671.302491,
Projection,linear,68100000,0.027594,5431304710.179292,
Projection,linear,68200000,0.027576,5439274749.056091,
Projection,linear,68300000,0.027557,5447244787.932891,
Projection,linear,68400000,0.027539,5455214826.809691,
Projection,linear,68500000,0.027520,5463184865.686491,
Projection,linear,68600000,0.027502,5471154904.563292,
Projection,linear,68700000,0.027484,5479124943.440092,
Projection,linear,68800000,0.027465,5487094982.316891,
Projection,linear,68900000,0.027447,5495065021.193691,
Projection,linear,69000000,0.027429,5503035060.070492,
Projection,linear,69100000,0.027411,5511005098.947292,
Projection,linear,69200000,0.027393,5518975137.824092,
Projection,linear,69300000,0.027375,5526945176.700891,
Projection,linear,69400000,0.027357,5534915215.577692,
Projection,linear,69500000,0.027339,5542885254.454492,
Projection,linear,69600000,0.027321,5550855293.331291,
Projection,linear,69700000,0.027303,5558825332.208092,
Projection,linear,69800000,0.027285,5566795371.084891,
Projection,linear,69900000,0.027267,5574765409.961693,
Projection,linear,70000000,0.027249,5582735448.838491,
Projection,linear,70100000,0.027231,5590705487.715292,
Projection,linear,70200000,0.027214,5598675526.592093,
Projection,linear,70300000,0.027196,5606645565.468892,
Projection,linear,70400000,0.027178,5614615604.345693,
Projection,linear,70500000,0.027161,5622585643.222492,
Projection,linear,70600000,0.027143,5630555682.099293,
Projection,linear,70700000,0.027126,5638525720.976092,
Projection,linear,70800000,0.027108,5646495759.852892,
Projection,linear,70900000,0.027091,5654465798.729692,
Projection,linear,71000000,0.027073,5662435837.606492,
Projection,linear,71100000,0.027056,5670405876.483293,
Projection,linear,71200000,0.027039,5678375915.360093,
Projection,linear,71300000,0.027021,5686345954.236893,
Projection,linear,71400000,0.027004,5694315993.113693,
Projection,linear,71500000,0.026987,5702286031.990492,
Projection,linear,71600000,0.026969,5710256070.867292,
Projection,linear,71700000,0.026952,5718226109.744093,
Projection,linear,71800000,0.026935,5726196148.620893,
Projection,linear,71900000,0.026918,5734166187.497693,
Projection,linear,72000000,0.026901,5742136226.374493,
Projection,linear,72100000,0.026884,5750106265.251292,
Projection,linear,72200000,0.026867,5758076304.128093,
Projection,linear,72300000,0.026850,5766046343.004893,
Projection,linear,72400000,0.026833,5774016381.881694,
Projection,linear,72500000,0.026816,5781986420.758492,
Projection,linear,72600000,0.026799,5789956459.635294,
Projection,linear,72700000,0.026782,5797926498.512093,
Projection,linear,72800000,0.026766,5805896537.388893,
Projection,linear,72900000,0.026749,5813866576.265694,
Projection,linear,73000000,0.026732,5821836615.142493,
Projection,linear,73100000,0.026715,5829806654.019294,
Projection,linear,73200000,0.026699,5837776692.896093,
Projection,linear,73300000,0.026682,5845746731.772892,
Projection,linear,73400000,0.026666,5853716770.649693,
Projection,linear,73500000,0.026649,5861686809.526493,
Projection,linear,73600000,0.026633,5869656848.403294,
Projection,linear,73700000,0.026616,5877626887.280093,
Projection,linear,73800000,0.026600,5885596926.156893,
Projection,linear,73900000,0.026583,5893566965.033694,
Projection,linear,74000000,0.026567,5901537003.910494,
Projection,linear,74100000,0.026550,5909507042.787293,
Projection,linear,74200000,0.026534,5917477081.664095,
Projection,linear,74300000,0.026518,5925447120.540894,
Projection,linear,74400000,0.026502,5933417159.417694,
Projection,linear,74500000,0.026485,5941387198.294494,
Projection,linear,74600000,0.026469,5949357237.171293,
Projection,linear,74700000,0.026453,5957327276.048094,
Projection,linear,74800000,0.026437,5965297314.924894,
Projection,linear,74900000,0.026421,5973267353.801695,
Projection,linear,75000000,0.026405,5981237392.678493,
Projection,linear,75100000,0.026389,5989207431.555295,
Projection,linear,75200000,0.026373,5997177470.432095,
Projection,linear,75300000,0.026357,6005147509.308892,
Projection,linear,75400000,0.026341,6013117548.185694,
Projection,linear,75500000,0.026325,6021087587.062495,
Projection,linear,75600000,0.026309,6029057625.939294,
Projection,linear,75700000,0.026293,6037027664.816093,
Projection,linear,75800000,0.026277,6044997703.692894,
Projection,linear,75900000,0.026262,6052967742.569694,
Projection,linear,76000000,0.026246,6060937781.446494,
Projection,linear,76100000,0.026230,6068907820.323295,
Projection,linear,76200000,0.026215,6076877859.200094,
Projection,linear,76300000,0.026199,6084847898.076895,
Projection,linear,76400000,0.026183,6092817936.953694,
Projection,linear,76500000,0.026168,6100787975.830494,
Projection,linear,76600000,0.026152,6108758014.707294,
Projection,linear,76700000,0.026137,6116728053.584095,
Projection,linear,76800000,0.026121,6124698092.460896,
Projection,linear,76900000,0.026106,6132668131.337695,
Projection,linear,77000000,0.026090,6140638170.214494,
Projection,linear,77100000,0.026075,6148608209.091295,
Projection,linear,77200000,0.026059,6156578247.968095,
Projection,linear,77300000,0.026044,6164548286.844895,
Projection,linear,77400000,0.026029,6172518325.721695,
Projection,linear,77500000,0.026014,6180488364.598495,
Projection,linear,77600000,0.025998,6188458403.475295,
Projection,linear,77700000,0.025983,6196428442.352095,
Projection,linear,77800000,0.025968,6204398481.228895,
Projection,linear,77900000,0.025953,6212368520.105696,
Projection,linear,78000000,0.025938,6220338558.982494,
Projection,linear,78100000,0.025922,6228308597.859296,
Projection,linear,78200000,0.025907,6236278636.736095,
Projection,linear,78300000,0.025892,6244248675.612896,
Projection,linear,78400000,0.025877,6252218714.489696,
Projection,linear,78500000,0.025862,6260188753.366495,
Projection,linear,78600000,0.025847,6268158792.243295,
Projection,linear,78700000,0.025832,6276128831.120096,
Projection,linear,78800000,0.025817,6284098869.996896,
Projection,linear,78900000,0.025803,6292068908.873695,
Projection,linear,79000000,0.025788,6300038947.750494,
Projection,linear,79100000,0.025773,6308008986.627296,
Projection,linear,79200000,0.025758,6315979025.504096,
Projection,linear,79300000,0.025743,6323949064.380896,
Projection,linear,79400000,0.025729,6331919103.257695,
Projection,linear,79500000,0.025714,6339889142.134497,
Projection,linear,79600000,0.025699,6347859181.011295,
Projection,linear,79700000,0.025684,6355829219.888096,
Projection,linear,79800000,0.025670,6363799258.764896,
Projection,linear,79900000,0.025655,6371769297.641695,
Projection,linear,80000000,0.025641,6379739336.518497,
Projection,linear,80100000,0.025626,6387709375.395296,
Projection,linear,80200000,0.025612,6395679414.272095,
Projection,linear,80300000,0.025597,6403649453.148897,
Projection,linear,80400000,0.025583,6411619492.025697,
Projection,linear,80500000,0.025568,6419589530.902497,
Projection,linear,80600000,0.025554,6427559569.779296,
Projection,linear,80700000,0.025539,6435529608.656096,
Projection,linear,80800000,0.025525,6443499647.532897,
Projection,linear,80900000,0.025511,6451469686.409696,
Projection,linear,81000000,0.025496,6459439725.286497,
Projection,linear,81100000,0.025482,6467409764.163297,
Projection,linear,81200000,0.025468,6475379803.040097,
Projection,linear,81300000,0.025454,6483349841.916897,
Projection,linear,81400000,0.025439,6491319880.793696,
Projection,linear,81500000,0.025425,6499289919.670497,
Projection,linear,81600000,0.025411,6507259958.547297,
Projection,linear,81700000,0.025397,6515229997.424097,
Projection,linear,81800000,0.025383,6523200036.300898,
Projection,linear,81900000,0.025369,6531170075.177696,
Projection,linear,82000000,0.025355,6539140114.054497,
Projection,linear,82100000,0.025341,6547110152.931297,
Projection,linear,82200000,0.025327,6555080191.808095,
Projection,linear,82300000,0.025313,6563050230.684896,
Projection,linear,82400000,0.025299,6571020269.561697,
Projection,linear,82500000,0.025285,6578990308.438498,
Projection,linear,82600000,0.025271,6586960347.315296,
Projection,linear,82700000,0.025257,6594930386.192096,
Projection,linear,82800000,0.025243,6602900425.068898,
Projection,linear,82900000,0.025229,6610870463.945696,
Projection,linear,83000000,0.025216,6618840502.822497,
Projection,linear,83100000,0.025202,6626810541.699297,
Projection,linear,83200000,0.025188,6634780580.576098,
Projection,linear,83300000,0.025174,6642750619.452897,
Projection,linear,83400000,0.025161,6650720658.329698,
Projection,linear,83500000,0.025147,6658690697.206497,
Projection,linear,83600000,0.025133,6666660736.083297,
Projection,linear,83700000,0.025120,6674630774.960098,
Projection,linear,83800000,0.025106,6682600813.836898,
Projection,linear,83900000,0.025093,6690570852.713696,
Projection,linear,84000000,0.025079,6698540891.590498,
Projection,linear,84100000,0.025066,6706510930.467298,
Projection,linear,84200000,0.025052,6714480969.344096,
Projection,linear,84300000,0.025039,6722451008.220898,
Projection,linear,84400000,0.025025,6730421047.097698,
Projection,linear,84500000,0.025012,6738391085.974498,
Projection,linear,84600000,0.024998,6746361124.851297,
Projection,linear,84700000,0.024985,6754331163.728098,
Projection,linear,84800000,0.024972,6762301202.604898,
Projection,linear,84900000,0.024958,6770271241.481698,
Projection,linear,85000000,0.024945,6778241280.358499,
Projection,linear,85100000,0.024932,6786211319.235298,
Projection,linear,85200000,0.024918,6794181358.112097,
Projection,linear,85300000,0.024905,6802151396.988898,
Projection,linear,85400000,0.024892,6810121435.865698,
Projection,linear,85500000,0.024879,6818091474.742497,
Projection,linear,85600000,0.024866,6826061513.619297,
Projection,linear,85700000,0.024852,6834031552.496099,
Projection,linear,85800000,0.024839,6842001591.372898,
Projection,linear,85900000,0.024826,6849971630.249698,
Projection,linear,86000000,0.024813,6857941669.126499,
Projection,linear,86100000,0.024800,6865911708.003299,
Projection,linear,86200000,0.024787,6873881746.880098,
Projection,linear,86300000,0.024774,6881851785.756898,
Projection,linear,86400000,0.024761,6889821824.633698,
Projection,linear,86500000,0.024748,6897791863.510500,
Projection,linear,86600000,0.024735,6905761902.387299,
Projection,linear,86700000,0.024722,6913731941.264099,
Projection,linear,86800000,0.024709,6921701980.140899,
Projection,linear,86900000,0.024696,6929672019.017698,
Projection,linear,87000000,0.024684,6937642057.894499,
Projection,linear,87100000,0.024671,6945612096.771298,
Projection,linear,87200000,0.024658,6953582135.648098,
Projection,linear,87300000,0.024645,6961552174.524899,
Projection,linear,87400000,0.024632,6969522213.401700,
Projection,linear,87500000,0.024620,6977492252.278500,
Projection,linear,87600000,0.024607,6985462291.155298,
Projection,linear,87700000,0.024594,6993432330.032100,
Projection,linear,87800000,0.024581,7001402368.908899,
Projection,linear,87900000,0.024569,7009372407.785698,
Projection,linear,88000000,0.024556,7017342446.662498,
Projection,linear,88100000,0.024544,7025312485.539300,
Projection,linear,88200000,0.024531,7033282524.416100,
Projection,linear,88300000,0.024518,7041252563.292899,
Projection,linear,88400000,0.024506,7049222602.169700,
Projection,linear,88500000,0.024493,7057192641.046500,
Projection,linear,88600000,0.024481,7065162679.923299,
Projection,linear,88700000,0.024468,7073132718.800099,
Projection,linear,88800000,0.024456,7081102757.676899,
Projection,linear,88900000,0.024443,7089072796.553699,
Projection,linear,89000000,0.024431,7097042835.430499,
Projection,linear,89100000,0.024419,7105012874.307299,
Projection,linear,89200000,0.024406,7112982913.184099,
Projection,linear,89300000,0.024394,7120952952.060900,
Projection,linear,89400000,0.024382,7128922990.937700,
Projection,linear,89500000,0.024369,7136893029.814499,
Projection,linear,89600000,0.024357,7144863068.691298,
Projection,linear,89700000,0.024345,7152833107.568100,
Projection,linear,89800000,0.024332,7160803146.444900,
Projection,linear,89900000,0.024320,7168773185.321699,
Projection,linear,90000000,0.024308,7176743224.198500,
Projection,linear,90100000,0.024296,7184713263.075300,
Projection,linear,90200000,0.024284,7192683301.952100,
Projection,linear,90300000,0.024271,7200653340.828899,
Projection,linear,90400000,0.024259,7208623379.705701,
Projection,linear,90500000,0.024247,7216593418.582500,
Projection,linear,90600000,0.024235,7224563457.459300,
Projection,linear,90700000,0.024223,7232533496.336101,
Projection,linear,90800000,0.024211,7240503535.212899,
Projection,linear,90900000,0.024199,7248473574.089701,
Projection,linear,91000000,0.024187,7256443612.966500,
Projection,linear,91100000,0.024175,7264413651.843299,
Projection,linear,91200000,0.024163,7272383690.720100,
Projection,linear,91300000,0.024151,7280353729.596901,
Projection,linear,91400000,0.024139,7288323768.473701,
Projection,linear,91500000,0.024127,7296293807.350501,
Projection,linear,91600000,0.024115,7304263846.227302,
Projection,linear,91700000,0.024103,7312233885.104101,
Projection,linear,91800000,0.024091,7320203923.980901,
Projection,linear,91900000,0.024080,7328173962.857700,
Projection,linear,92000000,0.024068,7336144001.734501,
Projection,linear,92100000,0.024056,7344114040.611300,
Projection,linear,92200000,0.024044,7352084079.488101,
Projection,linear,92300000,0.024032,7360054118.364900,
Projection,linear,92400000,0.024021,7368024157.241701,
Projection,linear,92500000,0.024009,7375994196.118500,
Projection,linear,92600000,0.023997,7383964234.995301,
Projection,linear,92700000,0.023986,7391934273.872102,
Projection,linear,92800000,0.023974,7399904312.748900,
Projection,linear,92900000,0.023962,7407874351.625701,
Projection,linear,93000000,0.023951,7415844390.502501,
Projection,linear,93100000,0.023939,7423814429.379302,
Projection,linear,93200000,0.023927,7431784468.256101,
Projection,linear,93300000,0.023916,7439754507.132900,
Projection,linear,93400000,0.023904,7447724546.009702,
Projection,linear,93500000,0.023893,7455694584.886500,
Projection,linear,93600000,0.023881,7463664623.763302,
Projection,linear,93700000,0.023870,7471634662.640101,
Projection,linear,93800000,0.023858,7479604701.516901,
Projection,linear,93900000,0.023847,7487574740.393703,
Projection,linear,94000000,0.023835,7495544779.270502,
Projection,linear,94100000,0.023824,7503514818.147302,
Projection,linear,94200000,0.023812,7511484857.024101,
Projection,linear,94300000,0.023801,7519454895.900902,
Projection,linear,94400000,0.023790,7527424934.777702,
Projection,linear,94500000,0.023778,7535394973.654501,
Projection,linear,94600000,0.023767,7543365012.531301,
Projection,linear,94700000,0.023756,7551335051.408102,
Projection,linear,94800000,0.023744,7559305090.284902,
Projection,linear,94900000,0.023733,7567275129.161701,
Projection,linear,95000000,0.023722,7575245168.038502,
Projection,linear,95100000,0.023711,7583215206.915304,
Projection,linear,95200000,0.023699,7591185245.792103,
Projection,linear,95300000,0.023688,7599155284.668900,
Projection,linear,95400000,0.023677,7607125323.545702,
Projection,linear,95500000,0.023666,7615095362.422503,
Projection,linear,95600000,0.023655,7623065401.299302,
Projection,linear,95700000,0.023643,7631035440.176102,
Projection,linear,95800000,0.023632,7639005479.052902,
Projection,linear,95900000,0.023621,7646975517.929702,
Projection,linear,96000000,0.023610,7654945556.806501,
Projection,linear,96100000,0.023599,7662915595.683301,
Projection,linear,96200000,0.023588,7670885634.560102,
Projection,linear,96300000,0.023577,7678855673.436902,
Projection,linear,96400000,0.023566,7686825712.313702,
Projection,linear,96500000,0.023555,7694795751.190501,
Projection,linear,96600000,0.023544,7702765790.067303,
Projection,linear,96700000,0.023533,7710735828.944103,
Projection,linear,96800000,0.023522,7718705867.820903,
Projection,linear,96900000,0.023511,7726675906.697702,
Projection,linear,97000000,0.023500,7734645945.574502,
Projection,linear,97100000,0.023489,7742615984.451303,
Projection,linear,97200000,0.023478,7750586023.328102,
Projection,linear,97300000,0.023467,7758556062.204903,
Projection,linear,97400000,0.023457,7766526101.081701,
Projection,linear,97500000,0.023446,7774496139.958503,
Projection,linear,97600000,0.023435,7782466178.835303,
Projection,linear,97700000,0.023424,7790436217.712103,
Projection,linear,97800000,0.023413,7798406256.588903,
Projection,linear,97900000,0.023403,7806376295.465704,
Projection,linear,98000000,0.023392,7814346334.342504,
Projection,linear,98100000,0.023381,7822316373.219303,
Projection,linear,98200000,0.023370,7830286412.096103,
Projection,linear,98300000,0.023360,7838256450.972904,
Projection,linear,98400000,0.023349,7846226489.849704,
Projection,linear,98500000,0.023338,7854196528.726502,
Projection,linear,98600000,0.023328,7862166567.603303,
Projection,linear,98700000,0.023317,7870136606.480103,
Projection,linear,98800000,0.023306,7878106645.356903,
Projection,linear,98900000,0.023296,7886076684.233704,
Projection,linear,99000000,0.023285,7894046723.110503,
Projection,linear,99100000,0.023275,7902016761.987303,
Projection,linear,99200000,0.023264,7909986800.864103,
Projection,linear,99300000,0.023254,7917956839.740904,
Projection,linear,99400000,0.023243,7925926878.617702,
Projection,linear,99500000,0.023232,7933896917.494503,
Projection,linear,99600000,0.023222,7941866956.371304,
Projection,linear,99700000,0.023212,7949836995.248103,
Projection,linear,99800000,0.023201,7957807034.124903,
Projection,linear,99900000,0.023191,7965777073.001703,
Projection,linear,100000000,0.023180,7973747111.878504,
Benchmark,power,104712,0.626845,11011526.415550,
Benchmark,power,109647,0.612825,11407082.464562,
Benchmark,power,114815,0.599116,11821280.495836,
Benchmark,power,120226,0.585711,12254999.078930,
Benchmark,power,125892,0.572604,12709158.189108,
Benchmark,power,131825,0.559788,13184721.158733,
Benchmark,power,138038,0.547257,13682696.720623,
Benchmark,power,144543,0.535004,14204141.147710,
Benchmark,power,151356,0.523024,14750160.493535,
Benchmark,power,158489,0.511310,15321912.938336,
Benchmark,power,165958,0.499857,15920611.245705,
Benchmark,power,173780,0.488660,16547525.335021,
Benchmark,power,181970,0.477712,17203984.975119,
Benchmark,power,190546,0.467008,17891382.604908,
Benchmark,power,199526,0.456544,18611176.286924,
Benchmark,power,208929,0.446312,19364892.800069,
Benchmark,power,218776,0.436310,20154130.878120,
Benchmark,power,229086,0.426530,20980564.600857,
Benchmark,power,239883,0.416970,21845946.945006,
Benchmark,power,251188,0.407623,22752113.502544,
Benchmark,power,263026,0.398485,23700986.374232,
Benchmark,power,275422,0.389552,24694578.246646,
Benchmark,power,288403,0.380819,25734996.661363,
Benchmark,power,301995,0.372282,26824448.485331,
Benchmark,power,316227,0.363935,27965244.591934,
Benchmark,power,331131,0.355776,29159804.762663,
Benchmark,power,346736,0.347800,30410662.819798,
Benchmark,power,363078,0.340003,31720472.000983,
Benchmark,power,380189,0.332381,33092010.587102,
Benchmark,power,398107,0.324929,34528187.795380,
Benchmark,power,416869,0.317645,36032049.950228,
Benchmark,power,436515,0.310525,37606786.944902,
Benchmark,power,457088,0.303565,39255739.007698,
Benchmark,power,478630,0.296761,40982403.787019,
Benchmark,power,501187,0.290110,42790443.770360,
Benchmark,power,524807,0.283609,44683694.052933,
Benchmark,power,549540,0.277254,46666170.472422,
Benchmark,power,575439,0.271042,48742078.127106,
Benchmark,power,602559,0.264970,50915820.295443,
Benchmark,power,630957,0.259034,53192007.776010,
Benchmark,power,660693,0.253232,55575468.667629,
Benchmark,power,691830,0.247561,58071258.610406,
Benchmark,power,724435,0.242017,60684671.509425,
Benchmark,power,758577,0.236599,63421250.763833,
Benchmark,power,794328,0.231302,66286801.025128,
Benchmark,power,831763,0.226125,69287400.509604,
Benchmark,power,870963,0.221065,72429413.891066,
Benchmark,power,912010,0.216119,75719505.801152,
Benchmark,power,954992,0.211285,79164654.965915,
Benchmark,power,1000000,0.206559,82772169.008632,
Benchmark,power,1047128,0.201940,86549699.950255,
Benchmark,power,1096478,0.197426,90505260.440375,
Benchmark,power,1148153,0.193013,94647240.753121,
Benchmark,power,1202264,0.188700,98984426.584063,
Benchmark,power,1258925,0.184485,103526017.685844,
Benchmark,power,1318256,0.180364,108281647.382092,
Benchmark,power,1380384,0.176337,113261403.000993,
Benchmark,power,1445439,0.172401,118475847.271860,
Benchmark,power,1513561,0.168554,123936040.730106,
Benchmark,power,1584893,0.164794,129653565.178116,
Benchmark,power,1659586,0.161118,135640548.251806,
Benchmark,power,1737800,0.157526,141909689.144965,
Benchmark,power,1819700,0.154015,148474285.545945,
Benchmark,power,1905460,0.150584,155348261.843843,
Benchmark,power,1995262,0.147230,162546198.663997,
Benchmark,power,2089296,0.143952,170083363.795447,
Benchmark,power,2187761,0.140748,177975744.575962,
Benchmark,power,2290867,0.137617,186240081.803328,
Benchmark,power,2398832,0.134556,194893905.244823,
Benchmark,power,2511886,0.131565,203955570.820204,
Benchmark,power,2630267,0.128642,213444299.537076,
Benchmark,power,2754228,0.125785,223380218.261222,
Benchmark,power,2884031,0.122992,233784402.408390,
Benchmark,power,3019951,0.120263,244678920.648067,
Benchmark,power,3162277,0.117596,256086881.714095,
Benchmark,power,3311311,0.114989,268032483.421386,
Benchmark,power,3467368,0.112441,280541063.992735,
Benchmark,power,3630780,0.109950,293639155.804590,
Benchmark,power,3801893,0.107517,307354541.665776,
Benchmark,power,3981071,0.105138,321716313.748556,
Benchmark,power,4168693,0.102813,336754935.297036,
Benchmark,power,4365158,0.100541,352502305.243783,
Benchmark,power,4570881,0.098321,368991825.871741,
Benchmark,power,4786300,0.096151,386258473.664949,
Benchmark,power,5011872,0.094030,404338873.498358,
Benchmark,power,5248074,0.091957,423271376.324095,
Benchmark,power,5495408,0.089931,443096140.518979,
Benchmark,power,5754399,0.087951,463855217.065818,
Benchmark,power,6025595,0.086016,485592638.749188,
Benchmark,power,6309573,0.084125,508354513.554865,
Benchmark,power,6606934,0.082277,532189122.471051,
Benchmark,power,6918309,0.080471,557147021.898816,
Benchmark,power,7244359,0.078705,583281150.889014,
Benchmark,power,7585775,0.076980,610646943.433093,
Benchmark,power,7943282,0.075294,639302446.046038,
Benchmark,power,8317637,0.073646,669308440.890799,
Benchmark,power,8709635,0.072036,700728574.705417,
Benchmark,power,9120108,0.070462,733629493.806283,
Benchmark,power,9549925,0.068924,768080985.453912,
Projection,power,10000000,0.067421,804156125.881082,
Projection,power,10100000,0.067100,812171503.179659,
Projection,power,10200000,0.066785,820186880.478242,
