Forward Financial Framework Kaiserslatuarn+ Model Experiments Results,
CPU,ee-benjamin.ee.ic.ac.uk,
Type,Simulation Paths,Accuracy,Latency,
Projection,14700000,0.090089,1201103179.896528,
Projection,14800000,0.089926,1209260501.520851,
Projection,14900000,0.089765,1217417823.145173,
Projection,15000000,0.089605,1225575144.769495,
Projection,15100000,0.089447,1233732466.393818,
Projection,15200000,0.089291,1241889788.018140,
Projection,15300000,0.089136,1250047109.642462,
Projection,15400000,0.088983,1258204431.266785,
Projection,15500000,0.088831,1266361752.891107,
Projection,15600000,0.088680,1274519074.515429,
Projection,15700000,0.088531,1282676396.139752,
Projection,15800000,0.088384,1290833717.764074,
Projection,15900000,0.088238,1298991039.388397,
Projection,16000000,0.088093,1307148361.012719,
Projection,16100000,0.087949,1315305682.637041,
Projection,16200000,0.087807,1323463004.261364,
Projection,16300000,0.087666,1331620325.885686,
Projection,16400000,0.087527,1339777647.510009,
Projection,16500000,0.087389,1347934969.134331,
Projection,16600000,0.087252,1356092290.758653,
Projection,16700000,0.087116,1364249612.382976,
Projection,16800000,0.086981,1372406934.007298,
Projection,16900000,0.086848,1380564255.631620,
Projection,17000000,0.086716,1388721577.255943,
Projection,17100000,0.086585,1396878898.880265,
Projection,17200000,0.086455,1405036220.504587,
Projection,17300000,0.086326,1413193542.128910,
Projection,17400000,0.086199,1421350863.753232,
Projection,17500000,0.086072,1429508185.377555,
Projection,17600000,0.085947,1437665507.001877,
Projection,17700000,0.085822,1445822828.626199,
Projection,17800000,0.085699,1453980150.250522,
Projection,17900000,0.085577,1462137471.874844,
Projection,18000000,0.085455,1470294793.499166,
Projection,18100000,0.085335,1478452115.123489,
Projection,18200000,0.085216,1486609436.747811,
Projection,18300000,0.085098,1494766758.372133,
Projection,18400000,0.084980,1502924079.996456,
Projection,18500000,0.084864,1511081401.620779,
Projection,18600000,0.084748,1519238723.245101,
Projection,18700000,0.084634,1527396044.869423,
Projection,18800000,0.084520,1535553366.493746,
Projection,18900000,0.084408,1543710688.118068,
Projection,19000000,0.084296,1551868009.742390,
Projection,19100000,0.084185,1560025331.366713,
Projection,19200000,0.084075,1568182652.991035,
Projection,19300000,0.083966,1576339974.615358,
Projection,19400000,0.083857,1584497296.239680,
Projection,19500000,0.083750,1592654617.864002,
Projection,19600000,0.083643,1600811939.488324,
Projection,19700000,0.083537,1608969261.112647,
Projection,19800000,0.083432,1617126582.736969,
Projection,19900000,0.083328,1625283904.361292,
Projection,20000000,0.083224,1633441225.985614,
Projection,20100000,0.083122,1641598547.609936,
Projection,20200000,0.083020,1649755869.234259,
Projection,20300000,0.082918,1657913190.858581,
Projection,20400000,0.082818,1666070512.482903,
Projection,20500000,0.082718,1674227834.107226,
Projection,20600000,0.082619,1682385155.731548,
Projection,20700000,0.082521,1690542477.355871,
Projection,20800000,0.082423,1698699798.980193,
Projection,20900000,0.082326,1706857120.604515,
Projection,21000000,0.082230,1715014442.228838,
Projection,21100000,0.082135,1723171763.853160,
Projection,21200000,0.082040,1731329085.477483,
Projection,21300000,0.081946,1739486407.101805,
Projection,21400000,0.081852,1747643728.726127,
Projection,21500000,0.081759,1755801050.350450,
Projection,21600000,0.081667,1763958371.974772,
Projection,21700000,0.081576,1772115693.599094,
Projection,21800000,0.081485,1780273015.223417,
Projection,21900000,0.081394,1788430336.847739,
Projection,22000000,0.081305,1796587658.472061,
Projection,22100000,0.081216,1804744980.096384,
Projection,22200000,0.081127,1812902301.720706,
Projection,22300000,0.081039,1821059623.345029,
Projection,22400000,0.080952,1829216944.969351,
Projection,22500000,0.080865,1837374266.593673,
Projection,22600000,0.080779,1845531588.217996,
Projection,22700000,0.080694,1853688909.842318,
Projection,22800000,0.080609,1861846231.466640,
Projection,22900000,0.080524,1870003553.090963,
Projection,23000000,0.080440,1878160874.715285,
Projection,23100000,0.080357,1886318196.339608,
Projection,23200000,0.080274,1894475517.963930,
Projection,23300000,0.080192,1902632839.588253,
Projection,23400000,0.080110,1910790161.212575,
Projection,23500000,0.080029,1918947482.836897,
Projection,23600000,0.079948,1927104804.461220,
Projection,23700000,0.079868,1935262126.085542,
Projection,23800000,0.079788,1943419447.709864,
Projection,23900000,0.079709,1951576769.334186,
Projection,24000000,0.079631,1959734090.958509,
Projection,24100000,0.079552,1967891412.582831,
Projection,24200000,0.079475,1976048734.207154,
Projection,24300000,0.079397,1984206055.831476,
Projection,24400000,0.079321,1992363377.455798,
Projection,24500000,0.079244,2000520699.080121,
Projection,24600000,0.079169,2008678020.704443,
Projection,24700000,0.079093,2016835342.328765,
Projection,24800000,0.079018,2024992663.953088,
Projection,24900000,0.078944,2033149985.577410,
Projection,25000000,0.078870,2041307307.201733,
Projection,25100000,0.078796,2049464628.826055,
Projection,25200000,0.078723,2057621950.450377,
Projection,25300000,0.078650,2065779272.074699,
Projection,25400000,0.078578,2073936593.699022,
Projection,25500000,0.078506,2082093915.323344,
Projection,25600000,0.078435,2090251236.947667,
Projection,25700000,0.078364,2098408558.571989,
Projection,25800000,0.078293,2106565880.196311,
Projection,25900000,0.078223,2114723201.820634,
Projection,26000000,0.078153,2122880523.444956,
Projection,26100000,0.078084,2131037845.069279,
Projection,26200000,0.078015,2139195166.693601,
Projection,26300000,0.077946,2147352488.317923,
Projection,26400000,0.077878,2155509809.942246,
Projection,26500000,0.077810,2163667131.566568,
Projection,26600000,0.077743,2171824453.190891,
Projection,26700000,0.077676,2179981774.815213,
Projection,26800000,0.077609,2188139096.439535,
Projection,26900000,0.077543,2196296418.063858,
Projection,27000000,0.077477,2204453739.688180,
Projection,27100000,0.077412,2212611061.312502,
Projection,27200000,0.077346,2220768382.936824,
Projection,27300000,0.077282,2228925704.561147,
Projection,27400000,0.077217,2237083026.185470,
Projection,27500000,0.077153,2245240347.809792,
Projection,27600000,0.077089,2253397669.434114,
Projection,27700000,0.077026,2261554991.058436,
Projection,27800000,0.076963,2269712312.682759,
Projection,27900000,0.076900,2277869634.307081,
Projection,28000000,0.076837,2286026955.931404,
Projection,28100000,0.076775,2294184277.555726,
Projection,28200000,0.076714,2302341599.180048,
Projection,28300000,0.076652,2310498920.804371,
Projection,28400000,0.076591,2318656242.428693,
Projection,28500000,0.076530,2326813564.053016,
Projection,28600000,0.076470,2334970885.677338,
Projection,28700000,0.076410,2343128207.301661,
Projection,28800000,0.076350,2351285528.925982,
Projection,28900000,0.076290,2359442850.550305,
Projection,29000000,0.076231,2367600172.174627,
Projection,29100000,0.076172,2375757493.798950,
Projection,29200000,0.076114,2383914815.423272,
Projection,29300000,0.076055,2392072137.047595,
Projection,29400000,0.075997,2400229458.671917,
Projection,29500000,0.075940,2408386780.296239,
Projection,29600000,0.075882,2416544101.920562,
Projection,29700000,0.075825,2424701423.544884,
Projection,29800000,0.075768,2432858745.169207,
Projection,29900000,0.075712,2441016066.793529,
Projection,30000000,0.075655,2449173388.417851,
Projection,30100000,0.075599,2457330710.042173,
Projection,30200000,0.075544,2465488031.666496,
Projection,30300000,0.075488,2473645353.290818,
Projection,30400000,0.075433,2481802674.915141,
Projection,30500000,0.075378,2489959996.539463,
Projection,30600000,0.075324,2498117318.163785,
Projection,30700000,0.075269,2506274639.788108,
Projection,30800000,0.075215,2514431961.412430,
Projection,30900000,0.075161,2522589283.036753,
Projection,31000000,0.075108,2530746604.661075,
Projection,31100000,0.075055,2538903926.285398,
Projection,31200000,0.075001,2547061247.909719,
Projection,31300000,0.074949,2555218569.534042,
Projection,31400000,0.074896,2563375891.158365,
Projection,31500000,0.074844,2571533212.782687,
Projection,31600000,0.074792,2579690534.407009,
Projection,31700000,0.074740,2587847856.031331,
Projection,31800000,0.074688,2596005177.655654,
Projection,31900000,0.074637,2604162499.279976,
Projection,32000000,0.074586,2612319820.904299,
Projection,32100000,0.074535,2620477142.528621,
Projection,32200000,0.074485,2628634464.152943,
Projection,32300000,0.074434,2636791785.777266,
Projection,32400000,0.074384,2644949107.401588,
Projection,32500000,0.074334,2653106429.025910,
Projection,32600000,0.074285,2661263750.650233,
Projection,32700000,0.074235,2669421072.274555,
Projection,32800000,0.074186,2677578393.898877,
Projection,32900000,0.074137,2685735715.523200,
Projection,33000000,0.074088,2693893037.147522,
Projection,33100000,0.074040,2702050358.771845,
Projection,33200000,0.073991,2710207680.396167,
Projection,33300000,0.073943,2718365002.020489,
Projection,33400000,0.073895,2726522323.644812,
Projection,33500000,0.073848,2734679645.269135,
Projection,33600000,0.073800,2742836966.893457,
Projection,33700000,0.073753,2750994288.517779,
Projection,33800000,0.073706,2759151610.142101,
Projection,33900000,0.073659,2767308931.766424,
Projection,34000000,0.073612,2775466253.390746,
Projection,34100000,0.073566,2783623575.015069,
Projection,34200000,0.073520,2791780896.639391,
Projection,34300000,0.073474,2799938218.263713,
Projection,34400000,0.073428,2808095539.888035,
Projection,34500000,0.073382,2816252861.512358,
Projection,34600000,0.073337,2824410183.136681,
Projection,34700000,0.073292,2832567504.761003,
Projection,34800000,0.073247,2840724826.385325,
Projection,34900000,0.073202,2848882148.009647,
Projection,35000000,0.073157,2857039469.633969,
Projection,35100000,0.073113,2865196791.258292,
Projection,35200000,0.073069,2873354112.882614,
Projection,35300000,0.073024,2881511434.506938,
Projection,35400000,0.072981,2889668756.131259,
